id;geometry
1118;POLYGON ((577019.4243677808 5828019.634526651, 577045.6660391797 5828066.253021995, 577024.5984397689 5828104.815895852, 577019.4243677808 5828019.634526651))
1119;POLYGON ((577039.9422826604 5827443.696298555, 577049.307465022 5827444.467018733, 577040.0162247899 5827444.995724553, 577039.9422826604 5827443.696298555))
1120;POLYGON ((577296.2185892496 5827663.914898923, 577280.6182470312 5827705.266770899, 577268.9173542229 5827706.561390882, 577296.2185892496 5827663.914898923))
1121;POLYGON ((577248.544810439 5827561.494964049, 577235.8699753958 5827583.4456555005, 577242.7275698017 5827560.245917569, 577248.544810439 5827561.494964049))
1122;POLYGON ((577265.9863528791 5827582.164029499, 577263.9484711192 5827591.0656674495, 577258.6431603762 5827576.941240077, 577265.9863528791 5827582.164029499))
1123;POLYGON ((577206.3488235517 5827897.733762962, 577209.6173082973 5827890.687279656, 577211.8063375789 5827894.927362649, 577206.3488235517 5827897.733762962))
1124;POLYGON ((577342.6580400356 5828094.688642955, 577294.5431055055 5828092.636451062, 577325.8113732212 5828067.609160311, 577342.6580400356 5828094.688642955))
1125;POLYGON ((577367.9228776866 5828022.69428918, 577420.3096528604 5828000.616645296, 577428.8486866023 5828025.22838087, 577367.9228776866 5828022.69428918))
1126;POLYGON ((577040.8692257804 5828103.214520601, 577057.9856332554 5828085.372021104, 577046.1719411542 5828124.803966376, 577040.8692257804 5828103.214520601))
1127;POLYGON ((577441.5768980698 5827787.719946187, 577440.2215257188 5827807.40194715, 577432.942043062 5827811.870312586, 577441.5768980698 5827787.719946187))
1128;POLYGON ((577307.7767046958 5827912.677523534, 577328.3397794735 5827913.881922717, 577323.9923050324 5827917.606940721, 577307.7767046958 5827912.677523534))
1129;POLYGON ((577026.5593366734 5828267.436503187, 577033.5561805735 5828270.083490165, 577019.6291430218 5828292.782618969, 577026.5593366734 5828267.436503187))
1130;POLYGON ((577013.3104204407 5827982.879252252, 577025.7574180103 5827958.71042825, 577025.7135302091 5827980.827443946, 577013.3104204407 5827982.879252252))
1131;POLYGON ((577347.3091000986 5827895.936223971, 577337.7006412658 5827829.709015944, 577356.3149122607 5827892.819022424, 577347.3091000986 5827895.936223971))
1132;POLYGON ((577178.4688179825 5827536.723245661, 577164.2866755036 5827502.911013599, 577166.6495290025 5827500.878971441, 577178.4688179825 5827536.723245661))
1133;POLYGON ((577429.8534355172 5827692.988538024, 577432.0896128252 5827689.118887078, 577432.8605484406 5827692.2017793935, 577429.8534355172 5827692.988538024))
1134;POLYGON ((577423.8172083745 5827623.702609119, 577421.1259725759 5827623.793465875, 577422.7859553144 5827619.620426011, 577423.8172083745 5827623.702609119))
1135;POLYGON ((577438.293017056 5827608.078032213, 577428.9216006966 5827604.302539915, 577415.7163921571 5827544.448802614, 577438.293017056 5827608.078032213))
1136;POLYGON ((577216.6666945233 5828001.042454058, 577177.565116718 5827980.309385153, 577179.0416495156 5827974.758780377, 577216.6666945233 5828001.042454058))
1137;POLYGON ((577229.8136637897 5828128.482896196, 577263.7461336048 5828097.3114988515, 577233.228361544 5828131.46292638, 577229.8136637897 5828128.482896196))
1138;POLYGON ((577419.5138335589 5827606.667833991, 577382.2181725214 5827576.994566945, 577405.3869118434 5827561.362959527, 577419.5138335589 5827606.667833991))
1139;POLYGON ((577020.5079410058 5827858.530576227, 577062.7399852021 5827835.532461935, 577034.8467787879 5827875.52296541, 577020.5079410058 5827858.530576227))
1140;POLYGON ((577070.5811754585 5827544.632589516, 577066.3339593173 5827562.611316113, 577061.0006645964 5827545.927789032, 577070.5811754585 5827544.632589516))
1141;POLYGON ((577460.0040854323 5827695.491379354, 577456.875990547 5827682.969953222, 577447.3495574207 5827624.876658212, 577460.0040854323 5827695.491379354))
1142;POLYGON ((577121.278424479 5827849.106103292, 577153.5426930607 5827850.705892637, 577149.920082774 5827856.155856184, 577121.278424479 5827849.106103292))
1143;POLYGON ((577240.9998773218 5827709.368579359, 577190.045033199 5827721.724781851, 577196.8218174479 5827685.606871926, 577240.9998773218 5827709.368579359))
1144;POLYGON ((577035.7047272474 5828264.432188462, 577071.4453588983 5828274.374918955, 577068.858439426 5828281.187478484, 577035.7047272474 5828264.432188462))
1145;POLYGON ((576960.068801011 5827877.437209471, 576976.4151322659 5827873.667299502, 577024.6119838906 5827953.585712865, 576960.068801011 5827877.437209471))
1146;POLYGON ((577320.4098877504 5828314.668360109, 577244.9396774814 5828335.057914292, 577313.7166616685 5828308.688073803, 577320.4098877504 5828314.668360109))
1147;POLYGON ((577165.4124859734 5827716.885382174, 577183.620144009 5827724.426921025, 577161.9792152115 5827724.496698823, 577165.4124859734 5827716.885382174))
1148;POLYGON ((577155.8169683384 5827864.137051286, 577159.5684427234 5827862.538589639, 577152.7968524457 5827885.917803265, 577155.8169683384 5827864.137051286))
1149;POLYGON ((577430.9329607858 5827893.311443913, 577430.113031137 5827886.055662652, 577431.9213543099 5827882.245984549, 577430.9329607858 5827893.311443913))
1150;POLYGON ((576827.4426654447 5827729.693262554, 576968.7002355309 5827475.783318534, 576829.8110135163 5827726.003436222, 576827.4426654447 5827729.693262554))
1151;POLYGON ((576965.279020637 5827570.374866686, 576967.7234939589 5827571.325676884, 576974.9283364685 5827599.108553725, 576965.279020637 5827570.374866686))
1152;POLYGON ((577205.1417019435 5827854.5139173195, 577204.8665900186 5827861.418577398, 577202.041934642 5827862.887018334, 577205.1417019435 5827854.5139173195))
1153;POLYGON ((577087.7660314705 5827799.947106306, 577100.8162404391 5827841.061926036, 577065.5342016288 5827833.629561514, 577087.7660314705 5827799.947106306))
1154;POLYGON ((576971.4162399302 5827852.104991074, 576970.4803898953 5827833.243475126, 576986.0579930715 5827834.4123746045, 576971.4162399302 5827852.104991074))
1155;POLYGON ((577493.3697878025 5827808.383849565, 577486.1505058485 5827809.053683689, 577457.9488853541 5827771.268820605, 577493.3697878025 5827808.383849565))
1156;POLYGON ((577248.544810439 5827561.494964049, 577258.6431603762 5827576.941240077, 577235.8699753958 5827583.4456555005, 577248.544810439 5827561.494964049))
1157;POLYGON ((576830.1301794194 5827741.895801532, 576832.5567083068 5827750.445043392, 576828.946706878 5827752.958278792, 576830.1301794194 5827741.895801532))
1158;POLYGON ((577185.6301361998 5828243.780221731, 577177.2498181992 5828221.507811725, 577187.232386876 5828217.075960052, 577185.6301361998 5828243.780221731))
1159;POLYGON ((577213.9058636801 5828126.406799354, 577207.7232897893 5828083.809200341, 577228.6635217757 5828082.538145848, 577213.9058636801 5828126.406799354))
1160;POLYGON ((577061.3989842841 5827480.1101609655, 577050.019819997 5827503.2659236705, 577047.5345486103 5827497.597174905, 577061.3989842841 5827480.1101609655))
1161;POLYGON ((577297.9064761936 5827809.442448285, 577289.2772395797 5827808.449238747, 577256.8539375574 5827768.05101639, 577297.9064761936 5827809.442448285))
1162;POLYGON ((577438.7434522861 5828026.973594507, 577439.3417864069 5828023.581244254, 577444.5792604504 5828024.398571198, 577438.7434522861 5828026.973594507))
1163;POLYGON ((577265.9863528791 5827582.164029499, 577258.6431603762 5827576.941240077, 577266.4516175153 5827578.878206227, 577265.9863528791 5827582.164029499))
1164;POLYGON ((576943.177130705 5827858.624739177, 576954.5750016958 5827838.689200541, 576962.2640318999 5827840.445791834, 576943.177130705 5827858.624739177))
1165;POLYGON ((577071.6495943898 5828328.404133234, 577083.534812715 5828314.473286167, 577217.9692338582 5828342.463882447, 577071.6495943898 5828328.404133234))
1166;POLYGON ((577229.0059504532 5827802.912262755, 577217.8247107181 5827800.922032312, 577247.5925876345 5827768.038065684, 577229.0059504532 5827802.912262755))
1167;POLYGON ((577046.1719411542 5828124.803966376, 577118.3517212158 5828093.700998619, 577112.0103738508 5828147.359856638, 577046.1719411542 5828124.803966376))
1168;POLYGON ((577076.6352721335 5828035.200493041, 577080.1898039673 5828006.574755982, 577088.102297316 5828005.742818254, 577076.6352721335 5828035.200493041))
1169;POLYGON ((577432.0896128252 5827689.118887078, 577422.3609315013 5827691.223195992, 577418.6689164052 5827635.614442333, 577432.0896128252 5827689.118887078))
1170;POLYGON ((576963.6977795137 5827555.486158585, 576974.3942067624 5827525.504311565, 576976.5584616198 5827554.131196006, 576963.6977795137 5827555.486158585))
1171;POLYGON ((577468.3118675301 5827902.181554594, 577431.9213543099 5827882.245984549, 577430.167431382 5827866.809187068, 577468.3118675301 5827902.181554594))
1172;POLYGON ((577500.5890697563 5827807.71401544, 577460.0040854323 5827695.491379354, 577447.3495574207 5827624.876658212, 577500.5890697563 5827807.71401544))
1173;POLYGON ((577187.2519709574 5828256.466808885, 577206.2449491478 5828254.0523420125, 577209.3692221829 5828279.256762524, 577187.2519709574 5828256.466808885))
1174;POLYGON ((577175.7842362699 5827566.84236118, 577172.2515638405 5827576.020811253, 577172.4189477089 5827566.711320853, 577175.7842362699 5827566.84236118))
1175;POLYGON ((577078.7393345573 5827849.903282215, 577100.8162404391 5827841.061926036, 577080.1071089141 5827852.528256648, 577078.7393345573 5827849.903282215))
1176;POLYGON ((577144.2157360435 5827916.633604174, 577142.086430019 5827903.460628436, 577153.1606120232 5827902.778852852, 577144.2157360435 5827916.633604174))
1177;POLYGON ((577165.5480652018 5827839.547396325, 577204.2437769134 5827807.160233442, 577203.4756649149 5827814.179482568, 577165.5480652018 5827839.547396325))
1178;POLYGON ((577216.455384978 5828211.969758206, 577259.2567627556 5828203.390066858, 577242.0298203834 5828243.192107524, 577216.455384978 5828211.969758206))
1179;POLYGON ((577167.1631441828 5827981.335488941, 577171.2278542428 5827979.6307303095, 577172.4226983265 5827982.475513569, 577167.1631441828 5827981.335488941))
1180;POLYGON ((577063.0749205898 5827657.539181036, 577057.1131970654 5827698.743383078, 577044.5612957805 5827708.035550418, 577063.0749205898 5827657.539181036))
1181;POLYGON ((577445.144640887 5827804.1311795935, 577441.8296613202 5827806.392757099, 577446.1687144157 5827802.356188755, 577445.144640887 5827804.1311795935))
1182;POLYGON ((576940.4068974663 5827743.297641981, 576958.1783758521 5827748.005562966, 576942.2780114163 5827812.906610715, 576940.4068974663 5827743.297641981))
1183;POLYGON ((577212.5943573229 5827800.494464676, 577209.6950070503 5827807.758167572, 577204.2437769134 5827807.160233442, 577212.5943573229 5827800.494464676))
1184;POLYGON ((577158.5459444495 5827732.108015472, 577163.9081407577 5827744.353004933, 577154.4406412905 5827747.952799111, 577158.5459444495 5827732.108015472))
1185;POLYGON ((577180.164720727 5827546.028794774, 577175.9159573789 5827559.790806051, 577173.6891710816 5827547.205943182, 577180.164720727 5827546.028794774))
1186;POLYGON ((577020.1420112347 5828300.211490305, 577023.6059095223 5828296.205265339, 577061.803036937 5828320.038061773, 577020.1420112347 5828300.211490305))
1187;POLYGON ((576933.8832079249 5827861.982922522, 576942.508091351 5827860.238538831, 576945.4579301153 5827872.968187866, 576933.8832079249 5827861.982922522))
1188;POLYGON ((577173.7493695724 5827751.406343422, 577173.193797234 5827743.687517605, 577186.2653308983 5827730.6768064, 577173.7493695724 5827751.406343422))
1189;POLYGON ((577241.1213633881 5827872.650048628, 577210.72838677 5827843.109455284, 577227.9648905623 5827815.623509248, 577241.1213633881 5827872.650048628))
1190;POLYGON ((576942.9202616357 5827733.847092315, 576940.4068974663 5827743.297641981, 576870.8328503717 5827743.326034558, 576942.9202616357 5827733.847092315))
1191;POLYGON ((577410.7924962507 5827748.715108878, 577409.5334906701 5827743.510617108, 577438.5251545388 5827735.336617984, 577410.7924962507 5827748.715108878))
1192;POLYGON ((577073.6882459647 5828306.107190989, 577069.6833155501 5828293.73906316, 577078.1614838337 5828296.856288081, 577073.6882459647 5828306.107190989))
1193;POLYGON ((577396.2990632666 5827810.811215844, 577430.778660891 5827815.852372649, 577395.0246324805 5827815.346968293, 577396.2990632666 5827810.811215844))
1194;POLYGON ((576940.1057388772 5827825.221812368, 576948.2346378249 5827827.082717075, 576939.167337159 5827829.312378763, 576940.1057388772 5827825.221812368))
1195;POLYGON ((577255.6759124722 5827742.721608168, 577252.1063889409 5827764.938643548, 577246.2961046534 5827760.051623314, 577255.6759124722 5827742.721608168))
1196;POLYGON ((577328.480306051 5827603.055973569, 577327.6545367854 5827604.760515735, 577326.2321817493 5827602.585812647, 577328.480306051 5827603.055973569))
1197;POLYGON ((577382.6490772136 5827555.350934655, 577402.1338329287 5827555.8598636445, 577388.4000058229 5827564.420405896, 577382.6490772136 5827555.350934655))
1198;POLYGON ((577293.7129003489 5827549.503918692, 577353.4872950284 5827574.637086978, 577336.9921587264 5827589.862797434, 577293.7129003489 5827549.503918692))
1199;POLYGON ((576983.9451287825 5827621.969105779, 576990.8791575524 5827614.045696166, 576991.3702347397 5827620.7176693445, 576983.9451287825 5827621.969105779))
1200;POLYGON ((576986.8635883497 5827599.719396262, 576991.5745924393 5827599.58225159, 576987.5455637185 5827612.335446872, 576986.8635883497 5827599.719396262))
1201;POLYGON ((577069.604679964 5827768.0081955595, 577098.1647847813 5827754.07344729, 577095.1855435278 5827784.009942116, 577069.604679964 5827768.0081955595))
1202;POLYGON ((577052.0348176863 5827773.293838505, 577063.9648667963 5827775.495759943, 577063.3711028155 5827790.372454352, 577052.0348176863 5827773.293838505))
1203;POLYGON ((577245.2116362316 5828317.861997071, 577235.8383044797 5828317.713764081, 577256.3572309881 5828303.185568987, 577245.2116362316 5828317.861997071))
1204;POLYGON ((577300.4100687518 5827916.677424755, 577270.5409535007 5827874.617283458, 577283.2429419265 5827867.831332997, 577300.4100687518 5827916.677424755))
1205;POLYGON ((577164.2866755036 5827502.911013599, 577165.3705940244 5827500.346992882, 577166.6495290025 5827500.878971441, 577164.2866755036 5827502.911013599))
1206;POLYGON ((576958.1783758521 5827748.005562966, 576996.1394221232 5827755.7352451, 576989.5018244887 5827766.355711678, 576958.1783758521 5827748.005562966))
1207;POLYGON ((577199.1499497844 5827643.3218343025, 577187.3266798768 5827640.776383057, 577202.6694419906 5827610.968556082, 577199.1499497844 5827643.3218343025))
1208;POLYGON ((577045.6116138775 5827551.648394328, 577055.2976227734 5827545.381685042, 577052.715497841 5827550.581117578, 577045.6116138775 5827551.648394328))
1209;POLYGON ((577210.8148450665 5827865.929460159, 577215.10210075 5827887.870188353, 577207.6725975174 5827867.559763035, 577210.8148450665 5827865.929460159))
1210;POLYGON ((577116.8035073022 5827967.767984336, 577163.9044268194 5827973.618461075, 577167.1631441828 5827981.335488941, 577116.8035073022 5827967.767984336))
1211;POLYGON ((577178.4688179825 5827536.723245661, 577166.6495290025 5827500.878971441, 577200.5499501397 5827500.702507921, 577178.4688179825 5827536.723245661))
1212;POLYGON ((577092.9661354935 5827788.124768068, 577094.778964519 5827787.814347403, 577094.4780925867 5827790.629639746, 577092.9661354935 5827788.124768068))
1213;POLYGON ((577373.0676039971 5827561.407274135, 577364.8123435772 5827574.849793688, 577361.2858162931 5827569.498154162, 577373.0676039971 5827561.407274135))
